method,curve_key,accuracy,correct,n,avg_flops_tflops,pct_lrm_flops,distance_to_ba80_tflops,distance_to_ba80_pct_lrm,regen_ratio,threshold,checkpoint,checkpoint_file,checkpoint_dir,checkpoint_kind,lambda,seed,epoch
TRIM-Agg,ppo_agg,59.5,119,200,370.547733,83.104697131113,13.843242599999996,3.1046971311129994,0.8755876427132303,0.7033,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,20
TRIM-Agg,ppo_agg,59.5,119,200,370.753953,83.15094717966579,14.049462600000027,3.150947179665792,0.8641705842847549,0.39705,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1,epoch,0.0001,1,20
TRIM-Agg,ppo_agg,61.5,123,200,371.419653,83.30024723456634,14.715162599999985,3.300247234566342,0.7023169912693082,0.746,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,61.5,123,200,371.419653,83.30024723456634,14.715162599999985,3.300247234566342,0.7023169912693082,0.746,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,62.0,124,200,371.900553,83.40810121744406,15.196062600000005,3.408101217444056,0.6976158495634655,0.75645,trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,best,0.0,1,
TRIM-Agg,ppo_agg,60.0,120,200,341.307613,76.54686098675477,15.396877399999994,3.4531390132452344,0.8035594358629953,0.3981,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1,epoch,0.0001,1,20
TRIM-Agg,ppo_agg,62.0,124,200,341.205553,76.52397145152395,15.498937399999988,3.4760285484760516,0.604936198791135,0.7596,trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,best,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,340.820693,76.43765686668239,15.883797399999992,3.5623431333176114,0.6947615849563465,0.7505,trim_agg_omnimath13_to34_point_search_lam5e-6_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam5e-6_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam5e-6_seed1,epoch,5e-06,1,30
TRIM-Agg,ppo_agg,62.0,124,200,372.978973,83.64996416652903,16.2744826,3.649964166529031,0.7216252518468771,0.6694,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,62.0,124,200,372.992553,83.65300982485194,16.28806259999999,3.653009824851935,0.7261584956346542,0.7498,trim_agg_omnimath13_to34_point_search_lam5e-6_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam5e-6_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam5e-6_seed1,epoch,5e-06,1,30
TRIM-Agg,ppo_agg,56.99999999999999,114,200,339.851473,76.22028477833818,16.8530174,3.7797152216618173,0.8069173942243116,0.7047,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,20
TRIM-Agg,ppo_agg,62.0,124,200,339.699153,76.18612316745875,17.005337399999974,3.813876832541254,0.6022498321020819,0.7509,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,339.699153,76.18612316745875,17.005337399999974,3.813876832541254,0.6022498321020819,0.7509,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,62.0,124,200,373.737073,83.81998725744104,17.032582600000012,3.819987257441042,0.7100402955003358,0.74565,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,373.737073,83.81998725744104,17.032582600000012,3.819987257441042,0.7100402955003358,0.74565,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,61.5,123,200,373.790693,83.83201289803556,17.08620259999998,3.8320128980355577,0.7043317662860981,0.7068,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,10
TRIM-Agg,ppo_agg,62.0,124,200,374.390313,83.966492842334,17.685822599999995,3.966492842334006,0.7254869039623909,0.66905,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,62.0,124,200,374.558313,84.00417108962753,17.8538226,4.004171089627533,0.7090329079919409,0.7561,trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,best,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,375.485393,84.21209221760894,18.78090259999999,4.212092217608941,0.7155809267965078,0.7453,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,375.485393,84.21209221760894,18.78090259999999,4.212092217608941,0.7155809267965078,0.7453,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,62.0,124,200,337.644653,75.7253496015984,19.059837399999992,4.274650398401604,0.5945265278710544,0.75125,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,337.644653,75.7253496015984,19.059837399999992,4.274650398401604,0.5945265278710544,0.75125,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,62.0,124,200,376.356473,84.40745392982582,19.651982599999997,4.40745392982582,0.7305238415043653,0.6687,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,59.0,118,200,376.477993,84.43470786203481,19.77350260000003,4.434707862034813,0.8920416386836804,0.70295,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,20
TRIM-Agg,ppo_agg,61.5,123,200,336.627693,75.49727061131497,20.076797399999975,4.502729388685026,0.6234049697783748,0.7103,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,10
TRIM-Agg,ppo_agg,62.0,124,200,376.996553,84.55100805201414,20.29206260000001,4.55100805201414,0.7209536601746138,0.74495,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,376.996553,84.55100805201414,20.29206260000001,4.55100805201414,0.7209536601746138,0.74495,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,62.0,124,200,377.200673,84.59678712247577,20.496182599999997,4.596787122475774,0.734553391537945,0.66835,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,62.0,124,200,377.202213,84.5971325064093,20.497722599999975,4.597132506409295,0.7196104768300873,0.75575,trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,best,0.0,1,
TRIM-Agg,ppo_agg,62.5,125,200,335.965353,75.34872412136026,20.739137400000004,4.651275878639737,0.679818670248489,0.75085,trim_agg_omnimath13_to34_point_search_lam5e-6_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam5e-6_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam5e-6_seed1,epoch,5e-06,1,30
TRIM-Agg,ppo_agg,62.0,124,200,377.576153,84.68099800517678,20.87166259999998,4.680998005176775,0.7409335124244459,0.74945,trim_agg_omnimath13_to34_point_search_lam5e-6_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam5e-6_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam5e-6_seed1,epoch,5e-06,1,30
TRIM-Agg,ppo_agg,62.0,124,200,377.631733,84.69346322532306,20.9272426,4.6934632253230575,0.7098723975822699,0.70645,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,10
TRIM-Agg,ppo_agg,61.5,123,200,335.414173,75.22510807169812,21.290317399999992,4.774891928301884,0.6185359301544661,0.71065,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,10
TRIM-Agg,ppo_agg,62.0,124,200,334.763033,75.07907346489631,21.94145739999999,4.920926535103689,0.585795836131632,0.7516,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,334.763033,75.07907346489631,21.94145739999999,4.920926535103689,0.585795836131632,0.7516,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,62.0,124,200,378.726673,84.93903120205857,22.022182600000008,4.9390312020585725,0.7397582269979852,0.668,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,62.0,124,200,334.667413,75.05762826247842,22.037077399999987,4.942371737521583,0.5923438549361988,0.75995,trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,best,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,379.149333,85.03382339254118,22.444842600000015,5.03382339254118,0.7264942914707858,0.7446,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,379.149333,85.03382339254118,22.444842600000015,5.03382339254118,0.7264942914707858,0.7446,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,62.0,124,200,379.236413,85.053353284055,22.53192260000003,5.053353284055007,0.7285090664875755,0.7554,trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,best,0.0,1,
TRIM-Agg,ppo_agg,56.99999999999999,114,200,333.556093,74.80838665663178,23.14839740000002,5.191613343368218,0.7894560107454668,0.70505,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,20
TRIM-Agg,ppo_agg,62.0,124,200,379.935573,85.21015758987485,23.23108259999998,5.210157589874854,0.7177635997313633,0.7061,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,10
TRIM-Agg,ppo_agg,62.0,124,200,380.146133,85.2573809931494,23.441642600000023,5.257380993149397,0.7452988582941572,0.66765,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,62.0,124,200,380.251273,85.28096129624726,23.54678260000003,5.280961296247256,0.7469778374748153,0.6673,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,61.5,123,200,332.981673,74.67955844942736,23.722817399999997,5.320441550572639,0.6081262592343855,0.711,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,10
TRIM-Agg,ppo_agg,59.5,119,200,332.865473,74.65349766171602,23.83901739999999,5.346502338283983,0.7829079919408999,0.39845,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1,epoch,0.0001,1,20
TRIM-Agg,ppo_agg,62.0,124,200,380.712573,85.38441948360739,24.008082600000023,5.384419483607388,0.7505036937541975,0.66695,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,61.5,123,200,332.480613,74.56718307687444,24.223877399999992,5.432816923125557,0.6663868368032236,0.67325,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,62.0,124,200,380.978853,85.4441395055676,24.274362600000018,5.444139505567605,0.7337139019476159,0.74425,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,380.978853,85.4441395055676,24.274362600000018,5.444139505567605,0.7337139019476159,0.74425,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,62.0,124,200,381.462833,85.55268425631235,24.75834259999999,5.552684256312347,0.724479516453996,0.70575,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,10
TRIM-Agg,ppo_agg,62.0,124,200,381.998473,85.67281506809987,25.293982599999993,5.672815068099865,0.7568838146406984,0.7491,trim_agg_omnimath13_to34_point_search_lam5e-6_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam5e-6_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam5e-6_seed1,epoch,5e-06,1,30
TRIM-Agg,ppo_agg,62.0,124,200,382.134273,85.70327165132878,25.42978260000001,5.703271651328777,0.7414372061786434,0.7439,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,382.134273,85.70327165132878,25.42978260000001,5.703271651328777,0.7414372061786434,0.7439,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,60.0,120,200,382.156673,85.70829541763459,25.452182600000015,5.708295417634588,0.884989926124916,0.3967,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam1e-4_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam1e-4_seed1,epoch,0.0001,1,20
TRIM-Agg,ppo_agg,62.0,124,200,382.201193,85.71828015316737,25.496702599999992,5.71828015316737,0.7377434519811954,0.75505,trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,best,0.0,1,
TRIM-Agg,ppo_agg,61.5,123,200,331.197093,74.27932126755195,25.507397400000002,5.72067873244805,0.6000671591672263,0.71135,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,10
TRIM-Agg,ppo_agg,62.0,124,200,330.614833,74.14873474214049,26.08965740000002,5.8512652578595095,0.5805910006715916,0.7603,trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,best,0.0,1,
TRIM-Agg,ppo_agg,61.5,123,200,330.508713,74.12493464926676,26.195777399999997,5.875065350733237,0.6605104096709201,0.6736,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,62.0,124,200,383.119453,85.92422317316587,26.414962600000024,5.9242231731658705,0.7316991269308261,0.7054,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,10
TRIM-Agg,ppo_agg,59.5,119,200,383.378313,85.9822790725373,26.673822599999994,5.982279072537295,0.9081598388179987,0.7026,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0020.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0020.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,20
TRIM-Agg,ppo_agg,62.0,124,200,383.423533,85.99242080076715,26.719042600000023,5.99242080076715,0.7461383478844862,0.74355,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,383.423533,85.99242080076715,26.719042600000023,5.99242080076715,0.7461383478844862,0.74355,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,62.0,124,200,383.474073,86.0037556734946,26.76958259999998,6.003755673494595,0.7570517125587642,0.6666,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,62.0,124,200,329.065733,73.80130990355485,27.638757399999974,6.198690096445148,0.6564808596373405,0.67395,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,62.0,124,200,384.368953,86.2044551374114,27.66446259999998,6.204455137411401,0.7610812625923439,0.66625,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,62.0,124,200,384.788533,86.29855656002697,28.084042599999975,6.298556560026967,0.7397582269979852,0.70505,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0010.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,10
TRIM-Agg,ppo_agg,62.0,124,200,385.186273,86.38775981049439,28.48178260000003,6.387759810494387,0.7531900604432505,0.7432,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,385.186273,86.38775981049439,28.48178260000003,6.387759810494387,0.7531900604432505,0.7432,trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/epoch_0040.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,epoch,0.0,1,40
TRIM-Agg,ppo_agg,62.0,124,200,385.292253,86.41152850482871,28.58776260000002,6.411528504828709,0.7456346541302887,0.7547,trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/best.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,best,0.0,1,
TRIM-Agg,ppo_agg,62.0,124,200,385.459693,86.44908115796459,28.75520260000002,6.449081157964585,0.7652787105439892,0.6659,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,62.0,124,200,385.700913,86.50318084137021,28.996422600000017,6.5031808413702095,0.7684687709872398,0.74875,trim_agg_omnimath13_to34_point_search_lam5e-6_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam5e-6_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam5e-6_seed1,epoch,5e-06,1,30
TRIM-Agg,ppo_agg,62.0,124,200,327.229353,73.38945526209726,29.475137399999994,6.610544737902742,0.6519476158495635,0.6743,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam2e-5_seed1/epoch_0030.pt,trim_agg_omnimath13_to34_point_search_lam2e-5_seed1,epoch,2e-05,1,30
TRIM-Agg,ppo_agg,62.0,124,200,386.399793,86.65992235011124,29.69530259999999,6.659922350111245,0.7592343854936199,0.74285,trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,checkpoints/trim_agg_omnimath13_to34_point_search_lam0_seed1/final.pt,trim_agg_omnimath13_to34_point_search_lam0_seed1,final,0.0,1,
